Date,AveragePrice,Total Volume,4046,4225,Total Bags,Small Bags,type,region
2015-02-15,1.21,136761.35,1659.05,67025.59,63861.7,57601.99,conventional,GrandRapids
2015-02-08,1.24,132621.01,1155.67,74113.5,52496.61,48150.41,conventional,GrandRapids
2015-01-25,1.19,144301.73,1112.09,78092.72,58722.91,54053.21,conventional,GrandRapids
2015-01-18,1.07,150201.39,970.13,78433.37,64385.9,60381.95,conventional,GrandRapids
2015-01-11,1.03,185135.41,972.96,127984.25,42379.3,39193.44,conventional,GrandRapids
2015-12-27,1.16,173645.55,22694.58,98629.2,52172.66,51396.6,conventional,HarrisburgScranton
2015-12-20,1.11,180186.23,24111.34,100758.01,55158.59,53929.04,conventional,HarrisburgScranton
2015-12-13,1.14,187058.65,27053.78,107144.99,52629.91,51752.86,conventional,HarrisburgScranton
2015-12-06,1.1,171195.76,25260.16,99013.86,46803.55,46345.26,conventional,HarrisburgScranton
2015-11-29,1.17,146103.34,23707.06,82015.89,40269.85,39640.65,conventional,HarrisburgScranton
2015-11-22,1.16,162429.43,26601.95,85742.43,49886.79,47519.78,conventional,HarrisburgScranton
2015-11-15,1.09,189916.88,25483.85,113515.58,50823.87,46939.57,conventional,HarrisburgScranton
2015-11-08,1.09,214993.36,27837.88,137670.52,49315.46,47637.88,conventional,HarrisburgScranton
2015-11-01,1.13,219970.37,28916.15,140625.82,50255.22,49340.53,conventional,HarrisburgScranton
2015-10-25,1.11,183276.68,27595.5,101618.92,53876.65,52569.78,conventional,HarrisburgScranton
2015-10-11,1.05,225079.92,32042.53,137367.2,55402.42,53610.63,conventional,HarrisburgScranton
2015-10-04,1.16,188436.91,32554.49,95392.4,60166.23,59227.5,conventional,HarrisburgScranton
2015-09-27,1.15,192478.26,30410.27,108385.85,53387.54,51731.16,conventional,HarrisburgScranton
2015-09-20,1.17,188314.24,31925.36,101200.97,54908.16,53988.59,conventional,HarrisburgScranton
2015-09-06,1.19,225494.59,37453.63,128772.37,58803.58,57426.04,conventional,HarrisburgScranton
2015-08-30,1.18,219908.82,34595.95,125106.29,59591.72,57205.13,conventional,HarrisburgScranton
2015-08-23,1.1,222637.15,37213.9,128402.42,56436.02,54580.78,conventional,HarrisburgScranton
2015-07-26,1.17,225227.57,39346.13,123455.52,61945.48,60632.24,conventional,HarrisburgScranton
2015-04-12,1.18,201544.53,35513.59,101051.47,64579.13,62948.16,conventional,HarrisburgScranton
2015-03-29,1.14,197282.25,31891.81,102587.16,62385.18,61035.96,conventional,HarrisburgScranton
2015-03-22,1.08,219149.75,28701.47,129731.5,60235.19,57777.32,conventional,HarrisburgScranton
2015-01-18,1.24,182604.68,30928.18,85410.46,65730.17,64180.88,conventional,HarrisburgScranton
2015-01-11,1.26,178735.25,34535.57,78778.96,64838.42,63840.09,conventional,HarrisburgScranton
2015-01-04,1.05,203939.14,32679.84,121020.54,48952.57,47583.64,conventional,HarrisburgScranton
2015-12-27,1.04,123096.09,4647.28,69384.73,37857.68,20644.64,conventional,Indianapolis
2015-12-20,1.1,116353.68,3702.2,67983.94,35339.83,18144.63,conventional,Indianapolis
2015-12-13,1.03,125342.89,4904.51,69984.32,39055.62,21259.82,conventional,Indianapolis
2015-12-06,0.92,145740.44,4067.0,89452.99,38650.33,19365.92,conventional,Indianapolis
2015-11-29,1.08,108444.41,3079.44,65254.08,29256.3,17455.74,conventional,Indianapolis
2015-11-22,1.11,115384.56,3979.57,68939.61,32825.44,20313.48,conventional,Indianapolis
2015-11-15,1.08,124218.61,3478.99,71346.37,36598.17,22294.87,conventional,Indianapolis
2015-11-08,0.96,147799.55,4337.57,84844.19,38397.37,19246.38,conventional,Indianapolis
2015-11-01,1.01,147459.62,5224.61,84968.04,40333.83,20800.04,conventional,Indianapolis
2015-10-25,1.02,151558.74,4333.17,89943.26,40696.01,18548.38,conventional,Indianapolis
2015-10-18,0.97,159463.52,4397.88,102117.87,40805.64,24129.91,conventional,Indianapolis
2015-10-11,1.1,128848.68,4270.64,75604.83,35112.95,21300.25,conventional,Indianapolis
2015-10-04,0.98,139679.01,3645.9,87385.31,35118.97,18727.08,conventional,Indianapolis
2015-09-27,1.04,139490.52,2961.25,85578.17,34774.67,19742.24,conventional,Indianapolis
2015-09-20,0.91,185962.59,3942.44,116683.58,41170.1,18045.98,conventional,Indianapolis
2015-09-13,0.87,201620.58,3668.07,130327.72,49656.88,22010.51,conventional,Indianapolis
2015-09-06,1.11,156608.28,3361.77,92568.64,44015.86,25163.49,conventional,Indianapolis
2015-08-30,1.17,147066.48,3709.1,86767.95,41058.35,23305.32,conventional,Indianapolis
2015-08-23,1.22,131935.23,4293.59,77251.43,40101.97,23701.08,conventional,Indianapolis
2015-08-16,1.14,160059.77,5270.74,90141.76,44629.48,23010.0,conventional,Indianapolis
2015-08-09,1.2,148384.89,3553.34,91631.6,40810.6,24883.56,conventional,Indianapolis
2015-08-02,1.21,151883.21,3914.24,94006.28,40114.79,22812.1,conventional,Indianapolis
2015-07-26,1.22,144476.44,3840.1,84797.31,47941.69,27526.1,conventional,Indianapolis
2015-07-19,1.07,168164.47,4866.47,101983.73,46213.29,25201.47,conventional,Indianapolis
2015-07-12,1.05,161431.59,4181.35,101947.17,48250.01,27061.56,conventional,Indianapolis
2015-07-05,1.05,190716.43,4890.33,119457.27,52872.97,30631.37,conventional,Indianapolis
2015-06-28,0.95,198267.13,5514.89,121148.6,62336.52,34863.23,conventional,Indianapolis
2015-06-21,1.03,205199.16,7214.14,124628.24,58792.48,33861.06,conventional,Indianapolis
2015-06-14,1.15,173545.33,10382.27,97079.96,52338.89,33478.56,conventional,Indianapolis
2015-06-07,1.28,155730.59,16121.1,80781.48,48179.03,30541.64,conventional,Indianapolis
2015-05-31,1.37,142817.83,13199.86,80053.62,42933.59,26714.31,conventional,Indianapolis
2015-05-24,1.29,168797.97,19662.17,92856.9,41464.83,26023.27,conventional,Indianapolis
2015-05-17,1.26,164076.81,18666.08,89510.92,39737.03,21260.58,conventional,Indianapolis
2015-05-10,1.06,195532.38,16899.58,127193.06,46168.54,23578.29,conventional,Indianapolis
2015-05-03,1.13,178889.83,18025.82,113204.3,40171.15,21559.51,conventional,Indianapolis
2015-04-26,1.24,158499.41,12319.28,88398.02,41141.09,23192.65,conventional,Indianapolis
2015-04-19,1.08,179103.3,12091.85,106308.89,50565.87,35778.37,conventional,Indianapolis
2015-04-12,1.15,146422.18,13496.9,86722.03,43745.75,33143.47,conventional,Indianapolis
2015-04-05,1.17,151260.15,12623.45,95213.63,40579.11,33761.92,conventional,Indianapolis
2015-03-29,1.09,161288.59,5382.76,97691.27,50118.75,37465.78,conventional,Indianapolis
2015-03-22,1.11,160557.81,3961.0,102319.13,38735.04,19721.51,conventional,Indianapolis
2015-03-15,1.21,140487.57,4942.49,88080.11,41913.69,24140.96,conventional,Indianapolis
2015-03-08,1.07,160438.38,6082.65,97697.59,45811.82,27937.4,conventional,Indianapolis
2015-03-01,1.13,169556.49,4876.24,110740.95,39567.14,22401.71,conventional,Indianapolis
2015-02-22,1.34,127501.04,4269.36,80442.92,37626.92,22828.92,conventional,Indianapolis
2015-02-15,1.3,121767.82,5833.67,75495.03,35774.97,22442.7,conventional,Indianapolis
2015-02-08,0.98,158792.02,7650.86,109166.71,33519.02,18968.55,conventional,Indianapolis
2015-01-25,1.06,149473.79,3642.56,108152.4,36954.33,21963.56,conventional,Indianapolis
2015-01-18,1.14,149319.82,2910.77,103890.9,40469.37,22405.47,conventional,Indianapolis
2015-01-11,1.25,138617.04,3024.88,100509.97,33310.48,18466.87,conventional,Indianapolis
2015-01-04,1.02,160130.15,4007.41,118435.79,36485.45,20325.41,conventional,Indianapolis
2015-12-27,0.99,132982.84,91470.46,7688.79,33308.89,15300.85,conventional,Jacksonville
2015-12-20,1.19,95935.66,63053.15,6544.15,26097.27,16151.43,conventional,Jacksonville
2015-12-13,0.96,140036.16,100533.31,8913.72,30390.01,11312.69,conventional,Jacksonville
2015-12-06,1.19,93337.13,65041.02,7716.82,19876.09,8770.31,conventional,Jacksonville
2015-11-29,0.96,121236.54,85341.93,7840.61,27787.69,7638.25,conventional,Jacksonville
2015-11-22,0.98,115300.79,77130.61,8054.18,29814.06,10738.71,conventional,Jacksonville
2015-11-15,1.25,90999.05,57764.9,7319.36,24915.8,12498.87,conventional,Jacksonville
2015-11-08,1.25,94495.69,62219.27,7707.94,24157.08,12761.19,conventional,Jacksonville
2015-11-01,0.97,162559.72,110439.42,11892.01,39232.86,14379.48,conventional,Jacksonville
2015-10-25,1.22,98097.37,61125.82,8956.16,27218.86,19339.98,conventional,Jacksonville
2015-10-18,1.25,92599.79,57713.02,9666.15,24385.7,14116.28,conventional,Jacksonville
2015-10-11,0.99,141875.2,93556.4,12101.67,35015.95,14261.06,conventional,Jacksonville
2015-10-04,0.99,153146.21,102479.0,13922.67,36206.89,14925.09,conventional,Jacksonville
2015-09-27,1.27,92325.73,52301.92,14641.98,24334.81,14588.26,conventional,Jacksonville
2015-09-20,0.99,157688.29,97864.33,21665.96,37710.23,17060.74,conventional,Jacksonville
2015-09-13,1.24,102870.89,55192.87,19471.72,27745.16,18430.6,conventional,Jacksonville
2015-09-06,0.98,179837.71,109912.85,23440.35,44923.5,20609.55,conventional,Jacksonville
2015-08-30,1.26,116109.0,64015.75,19572.08,31863.89,20460.51,conventional,Jacksonville
2015-08-23,1.25,111825.39,60641.9,19269.77,31182.63,20588.04,conventional,Jacksonville
2015-08-16,1.25,107523.14,60507.19,16156.31,30162.42,19619.87,conventional,Jacksonville
2015-08-09,0.99,188720.77,121358.64,22750.53,43942.61,21556.41,conventional,Jacksonville
2015-08-02,1.24,112332.05,63302.99,19717.01,28552.99,19135.05,conventional,Jacksonville
2015-07-26,1.25,112997.27,69032.32,19637.03,23708.89,18522.5,conventional,Jacksonville
2015-07-19,1.0,173741.3,111744.79,24068.98,37280.4,17718.5,conventional,Jacksonville
2015-07-12,1.22,110964.6,62590.29,18465.56,29324.53,19289.35,conventional,Jacksonville
2015-07-05,0.95,211960.25,132207.91,27446.0,51113.07,31922.01,conventional,Jacksonville
2015-06-28,1.16,135739.94,78066.95,19522.69,37283.57,29903.31,conventional,Jacksonville
2015-06-21,0.95,192111.32,118742.11,23814.65,48407.22,26218.22,conventional,Jacksonville
2015-06-14,1.2,129526.61,72175.96,13979.81,41014.29,30968.84,conventional,Jacksonville
2015-06-07,0.98,190396.8,132109.76,13656.8,43920.22,24338.56,conventional,Jacksonville
2015-05-31,1.24,128105.43,86553.01,7980.5,32956.06,22617.48,conventional,Jacksonville
2015-05-24,1.0,195410.86,139484.96,13258.26,41618.38,20782.4,conventional,Jacksonville
2015-05-17,1.22,120930.26,81751.17,8351.79,30302.84,19947.77,conventional,Jacksonville
2015-05-10,1.24,125605.25,85005.28,8543.63,31430.84,22038.43,conventional,Jacksonville
2015-04-26,1.21,127939.11,87231.57,9218.89,30893.61,21798.68,conventional,Jacksonville
2015-04-19,1.17,124795.93,81015.05,8893.31,34237.01,24494.31,conventional,Jacksonville
2015-04-12,0.99,180970.46,132039.44,13392.51,34893.41,17504.21,conventional,Jacksonville
2015-04-05,1.1,146744.37,105691.56,11012.21,29192.42,16686.17,conventional,Jacksonville
2015-03-29,1.2,109050.11,74529.93,8432.63,25226.14,17583.62,conventional,Jacksonville
2015-03-22,0.96,185570.06,136390.88,13642.52,34923.3,19581.38,conventional,Jacksonville
2015-03-15,1.27,110128.66,76237.55,8987.99,23903.32,17130.38,conventional,Jacksonville
2015-03-08,1.24,112487.2,77300.18,8997.99,25443.64,19549.59,conventional,Jacksonville
2015-03-01,1.01,167254.64,121358.37,13685.85,31639.73,17059.55,conventional,Jacksonville
2015-02-22,1.1,121048.7,79840.95,10684.39,29076.27,21773.29,conventional,Jacksonville
2015-02-15,1.24,105176.25,70695.14,9457.72,24427.51,15354.4,conventional,Jacksonville
2015-02-08,1.21,91840.75,62181.18,9886.68,19397.24,11016.44,conventional,Jacksonville
2015-01-25,1.2,109940.55,66985.59,14505.13,27925.94,16753.47,conventional,Jacksonville
2015-01-18,1.27,99496.16,57479.2,16442.71,25060.56,14684.19,conventional,Jacksonville
2015-01-11,1.2,99757.17,57635.74,17025.48,24566.54,14862.7,conventional,Jacksonville
2015-01-04,0.97,153506.84,105203.79,19147.78,28686.57,13653.15,conventional,Jacksonville
2015-12-27,0.83,292707.14,135799.94,93317.46,58612.1,34675.97,conventional,LasVegas
2015-12-20,0.96,232294.71,96355.05,77086.11,54103.94,34992.96,conventional,LasVegas
2015-12-13,0.95,216119.35,101042.61,68490.51,41643.52,33834.13,conventional,LasVegas
2015-12-06,0.89,244024.83,94777.64,107758.8,30694.05,30201.26,conventional,LasVegas
2015-11-29,0.95,205476.61,88653.67,81160.21,30435.14,29475.24,conventional,LasVegas
2015-11-22,0.98,215985.17,87241.86,91574.86,33241.61,31653.96,conventional,LasVegas
2015-11-15,0.95,247795.44,100856.23,106817.36,35507.27,33636.41,conventional,LasVegas
2015-11-08,0.92,237248.22,119810.22,74648.59,37333.35,36573.68,conventional,LasVegas
2015-11-01,0.99,230414.44,87202.7,94900.43,35398.62,34277.25,conventional,LasVegas
2015-10-25,0.98,245167.14,79873.47,115618.11,35458.53,33684.23,conventional,LasVegas
2015-10-18,0.91,279364.03,108979.09,126743.26,38960.02,37274.27,conventional,LasVegas
2015-09-06,1.02,311124.27,123361.73,128141.12,52471.92,38692.25,conventional,LasVegas
2015-08-30,1.09,284309.17,114660.27,124423.82,38266.54,37518.56,conventional,LasVegas
2015-08-23,1.06,261084.13,131414.8,84541.6,40566.09,38541.74,conventional,LasVegas
2015-08-16,0.96,314774.36,110442.18,136169.01,60363.91,48127.04,conventional,LasVegas
2015-08-02,1.09,272441.01,137413.89,79606.69,49169.44,38914.95,conventional,LasVegas
2015-07-26,1.06,272267.5,137702.81,75823.92,50085.95,41514.45,conventional,LasVegas
2015-07-19,1.03,269642.38,131325.7,78566.88,54738.47,44134.02,conventional,LasVegas
2015-07-12,1.02,277827.44,136319.06,83225.67,53258.63,41822.44,conventional,LasVegas
2015-07-05,1.05,332735.24,147937.64,100709.15,77806.86,63540.12,conventional,LasVegas
2015-06-28,1.01,293408.89,138921.52,86492.67,63660.06,52651.46,conventional,LasVegas
2015-06-21,0.9,338638.8,128876.23,126683.91,78859.33,58695.06,conventional,LasVegas
2015-06-07,1.02,335693.08,146782.32,112611.12,71065.39,47209.35,conventional,LasVegas
2015-05-31,1.03,285741.48,134269.07,84841.82,58376.6,41385.11,conventional,LasVegas
2015-05-17,0.95,279843.22,144311.49,84178.93,47743.43,34337.21,conventional,LasVegas
2015-05-10,0.98,325085.14,148053.33,117101.65,55663.97,36501.34,conventional,LasVegas
2015-04-26,0.88,334718.74,133307.7,132942.52,63436.41,39250.19,conventional,LasVegas
2015-03-15,1.07,261650.41,112120.65,108345.08,35286.92,34915.51,conventional,LasVegas
2015-03-08,1.01,291046.81,114868.1,132275.9,38563.47,38263.99,conventional,LasVegas
2015-02-22,1.16,242732.32,98669.04,103066.3,36265.13,36112.87,conventional,LasVegas
2015-02-15,1.12,255465.26,101363.74,111729.04,38503.26,38196.57,conventional,LasVegas
2015-01-25,1.06,249509.99,114584.67,98937.17,32113.37,31833.66,conventional,LasVegas
2015-01-18,1.06,233186.09,100191.96,94930.69,33175.55,32897.59,conventional,LasVegas
2015-01-11,0.93,274481.48,126092.05,101653.19,37144.36,36874.44,conventional,LasVegas
2015-01-04,0.8,317861.35,134003.07,120628.37,58638.68,58126.59,conventional,LasVegas
2015-12-27,1.04,61654.94,1377.63,37760.21,19313.09,11289.8,conventional,Louisville
2015-12-20,1.05,56443.43,1703.96,30942.26,21242.6,11290.59,conventional,Louisville
2015-12-13,0.91,76543.82,1830.69,47375.43,25724.07,11718.37,conventional,Louisville
2015-12-06,0.83,103277.35,2186.88,65644.34,30842.12,10619.03,conventional,Louisville
2015-11-29,0.97,58667.71,1290.11,34019.62,21015.03,10740.29,conventional,Louisville
2015-11-22,1.01,60971.36,1319.83,33164.09,23120.13,12082.22,conventional,Louisville
2015-11-15,1.04,58816.5,1374.81,33868.95,21785.27,12910.54,conventional,Louisville
2015-11-08,0.93,86929.62,2052.89,52494.09,25673.62,10817.81,conventional,Louisville
2015-11-01,0.89,103768.67,3443.02,60544.64,34334.65,11070.08,conventional,Louisville
2015-10-25,1.06,64602.5,2031.83,36450.26,21992.98,11226.36,conventional,Louisville
2015-10-18,1.03,74092.73,1772.55,46436.42,22942.67,12347.11,conventional,Louisville
2015-10-11,1.03,74536.59,2060.03,44941.49,22661.26,11836.73,conventional,Louisville
2015-10-04,1.11,63157.22,1596.38,39700.73,17661.21,10607.98,conventional,Louisville
2015-09-27,1.18,60980.52,1456.28,40352.61,14966.61,8797.15,conventional,Louisville
2015-09-20,1.05,71064.71,1645.41,40184.52,21939.92,9084.99,conventional,Louisville
2015-09-13,0.98,85919.67,1730.17,56765.08,22000.26,9468.95,conventional,Louisville
2015-09-06,0.98,98154.04,2188.71,65116.35,27561.89,10648.23,conventional,Louisville
2015-08-30,1.13,70164.74,4909.59,40377.06,18915.74,10816.15,conventional,Louisville
2015-08-23,1.15,65333.2,2607.26,39932.88,20818.82,10968.34,conventional,Louisville
2015-08-16,1.09,78926.9,5051.31,45325.78,20799.47,11076.0,conventional,Louisville
2015-08-09,1.08,83592.89,3152.23,52753.42,23661.4,12114.64,conventional,Louisville
2015-08-02,0.93,91136.65,2141.86,59505.29,25822.62,11522.64,conventional,Louisville
2015-07-26,0.88,99545.41,1965.35,64026.49,31495.7,13129.21,conventional,Louisville
2015-07-19,1.08,77503.36,5812.67,44739.72,22015.98,13721.17,conventional,Louisville
2015-07-12,1.13,72693.94,2051.9,43381.39,25581.67,13950.77,conventional,Louisville
2015-07-05,1.15,81748.59,1948.65,49319.51,27274.78,16460.65,conventional,Louisville
2015-06-28,1.15,69230.74,2289.22,41216.44,24664.28,15247.78,conventional,Louisville
2015-06-21,1.17,78272.57,3338.54,44777.85,24023.54,15669.16,conventional,Louisville
2015-06-14,1.07,82364.21,2241.94,50907.67,25644.25,15803.53,conventional,Louisville
2015-06-07,1.01,98865.51,8145.6,62401.26,23778.3,12423.77,conventional,Louisville
2015-05-31,1.0,92345.33,7195.55,58910.38,24616.59,11607.93,conventional,Louisville
2015-05-24,1.05,79567.66,2581.31,55999.82,19369.88,10358.52,conventional,Louisville
2015-05-17,1.2,73537.14,2114.98,48390.37,18294.66,8983.07,conventional,Louisville
2015-05-10,1.1,85446.43,2278.4,60221.59,22339.91,9533.88,conventional,Louisville
2015-05-03,1.03,95550.51,2031.68,66286.54,24590.55,8761.52,conventional,Louisville
2015-04-26,1.21,65742.4,2070.06,42192.26,18699.45,9812.43,conventional,Louisville
2015-04-19,1.01,95959.08,2113.76,62591.27,25912.53,19572.82,conventional,Louisville
2015-04-12,0.97,88236.19,2761.77,61733.99,23399.45,19990.04,conventional,Louisville
2015-04-05,1.08,75626.3,1833.31,49893.14,23334.16,15903.95,conventional,Louisville
2015-03-29,1.0,93802.08,2639.24,64264.48,25781.36,22498.91,conventional,Louisville
2015-03-22,0.99,95101.27,2464.06,62778.34,22383.21,7992.82,conventional,Louisville
2015-03-15,1.21,56870.1,2010.14,36582.61,16983.09,9906.76,conventional,Louisville
2015-03-08,1.18,62728.85,2777.27,38415.34,19921.07,11944.24,conventional,Louisville
2015-03-01,1.02,78626.99,1553.83,53158.82,17005.21,7537.07,conventional,Louisville
2015-02-22,1.01,107443.35,3122.61,77315.21,25787.7,9789.94,conventional,Louisville
2015-02-15,1.13,80537.77,3843.22,50486.3,24814.08,11567.45,conventional,Louisville
2015-02-08,1.0,87054.02,6359.25,59424.49,19962.84,10210.07,conventional,Louisville
2015-02-01,0.9,125504.98,5378.31,83854.56,31116.86,8618.05,conventional,Louisville
2015-01-25,1.02,86635.35,2283.0,63038.53,21079.53,8875.65,conventional,Louisville
2015-01-18,1.06,85580.15,2250.1,63826.82,19076.5,10228.66,conventional,Louisville
2015-01-11,1.05,75129.36,2299.74,53313.74,19278.0,7964.88,conventional,Louisville
2015-01-04,0.92,101162.98,1991.63,75090.16,23797.31,7769.36,conventional,Louisville
2015-12-27,0.96,123669.89,79508.7,8706.29,30706.82,23563.06,conventional,Nashville
2015-12-20,0.99,127373.56,87309.07,7415.81,28291.87,23562.1,conventional,Nashville
2015-12-13,0.91,153425.94,103097.4,11175.45,33007.18,23065.69,conventional,Nashville
2015-12-06,1.0,130989.23,88033.66,9655.78,27852.12,22956.94,conventional,Nashville
2015-11-29,0.95,119919.67,77155.36,9407.46,27921.83,20470.74,conventional,Nashville
2015-11-22,0.96,127165.59,79960.92,10083.16,31136.03,23717.19,conventional,Nashville
2015-11-15,1.04,124671.4,77510.5,11869.33,29388.04,24126.65,conventional,Nashville
2015-11-08,1.03,135506.08,87957.9,11807.4,30867.39,25641.93,conventional,Nashville
2015-11-01,0.94,159318.32,97774.21,20102.72,36386.93,24437.2,conventional,Nashville
2015-10-25,0.91,148660.26,89991.51,20511.16,33823.49,25000.22,conventional,Nashville
2015-10-18,0.91,182647.96,114107.69,29076.74,33416.07,23996.08,conventional,Nashville
